dteday,hr,weekday,mnth,yr,season,cnt
2012-02-04,2,Saturday,2,2012,Spring,44
2012-02-04,3,Saturday,2,2012,Spring,18
2012-02-04,4,Saturday,2,2012,Spring,6
2012-02-04,5,Saturday,2,2012,Spring,4
2012-02-04,6,Saturday,2,2012,Spring,5
2012-02-04,7,Saturday,2,2012,Spring,28
2012-02-04,8,Saturday,2,2012,Spring,90
2012-02-04,9,Saturday,2,2012,Spring,157
2012-02-04,10,Saturday,2,2012,Spring,224
2012-02-04,11,Saturday,2,2012,Spring,270
2012-02-04,12,Saturday,2,2012,Spring,300
2012-02-04,13,Saturday,2,2012,Spring,302
2012-02-04,14,Saturday,2,2012,Spring,276
2012-02-04,15,Saturday,2,2012,Spring,305
2012-02-04,16,Saturday,2,2012,Spring,143
2012-02-04,17,Saturday,2,2012,Spring,67
2012-02-04,18,Saturday,2,2012,Spring,64
2012-02-04,19,Saturday,2,2012,Spring,80
2012-02-04,20,Saturday,2,2012,Spring,77
2012-02-04,21,Saturday,2,2012,Spring,78
2012-02-04,22,Saturday,2,2012,Spring,95
2012-02-04,23,Saturday,2,2012,Spring,70
2012-02-05,0,Sunday,2,2012,Spring,61
2012-02-05,1,Sunday,2,2012,Spring,51
2012-02-05,2,Sunday,2,2012,Spring,63
2012-02-05,3,Sunday,2,2012,Spring,17
2012-02-05,4,Sunday,2,2012,Spring,9
2012-02-05,5,Sunday,2,2012,Spring,4
2012-02-05,6,Sunday,2,2012,Spring,4
2012-02-05,7,Sunday,2,2012,Spring,16
2012-02-05,8,Sunday,2,2012,Spring,62
2012-02-05,9,Sunday,2,2012,Spring,92
2012-02-05,10,Sunday,2,2012,Spring,148
2012-02-05,11,Sunday,2,2012,Spring,182
2012-02-05,12,Sunday,2,2012,Spring,248
2012-02-05,13,Sunday,2,2012,Spring,274
2012-02-05,14,Sunday,2,2012,Spring,243
2012-02-05,15,Sunday,2,2012,Spring,272
2012-02-05,16,Sunday,2,2012,Spring,296
2012-02-05,17,Sunday,2,2012,Spring,306
2012-02-05,18,Sunday,2,2012,Spring,181
2012-02-05,19,Sunday,2,2012,Spring,69
2012-02-05,20,Sunday,2,2012,Spring,50
2012-02-05,21,Sunday,2,2012,Spring,66
2012-02-05,22,Sunday,2,2012,Spring,191
2012-02-05,23,Sunday,2,2012,Spring,42
2012-02-06,0,Monday,2,2012,Spring,21
2012-02-06,1,Monday,2,2012,Spring,6
2012-02-06,2,Monday,2,2012,Spring,3
2012-02-06,4,Monday,2,2012,Spring,2
2012-02-06,5,Monday,2,2012,Spring,17
2012-02-06,6,Monday,2,2012,Spring,72
2012-02-06,7,Monday,2,2012,Spring,234
2012-02-06,8,Monday,2,2012,Spring,444
2012-02-06,9,Monday,2,2012,Spring,277
2012-02-06,10,Monday,2,2012,Spring,116
2012-02-06,11,Monday,2,2012,Spring,116
2012-02-06,12,Monday,2,2012,Spring,150
2012-02-06,13,Monday,2,2012,Spring,141
2012-02-06,14,Monday,2,2012,Spring,140
2012-02-06,15,Monday,2,2012,Spring,171
2012-02-06,16,Monday,2,2012,Spring,228
2012-02-06,17,Monday,2,2012,Spring,430
2012-02-06,18,Monday,2,2012,Spring,437
2012-02-06,19,Monday,2,2012,Spring,291
2012-02-06,20,Monday,2,2012,Spring,201
2012-02-06,21,Monday,2,2012,Spring,154
2012-02-06,22,Monday,2,2012,Spring,87
2012-02-06,23,Monday,2,2012,Spring,46
2012-02-07,0,Tuesday,2,2012,Spring,23
2012-02-07,1,Tuesday,2,2012,Spring,14
2012-02-07,2,Tuesday,2,2012,Spring,4
2012-02-07,3,Tuesday,2,2012,Spring,2
2012-02-07,4,Tuesday,2,2012,Spring,3
2012-02-07,5,Tuesday,2,2012,Spring,15
2012-02-07,6,Tuesday,2,2012,Spring,100
2012-02-07,7,Tuesday,2,2012,Spring,299
2012-02-07,8,Tuesday,2,2012,Spring,529
2012-02-07,9,Tuesday,2,2012,Spring,289
2012-02-07,10,Tuesday,2,2012,Spring,116
2012-02-07,11,Tuesday,2,2012,Spring,129
2012-02-07,12,Tuesday,2,2012,Spring,172
2012-02-07,13,Tuesday,2,2012,Spring,184
2012-02-07,14,Tuesday,2,2012,Spring,138
2012-02-07,15,Tuesday,2,2012,Spring,146
2012-02-07,16,Tuesday,2,2012,Spring,276
2012-02-07,17,Tuesday,2,2012,Spring,509
2012-02-07,18,Tuesday,2,2012,Spring,518
2012-02-07,19,Tuesday,2,2012,Spring,338
2012-02-07,20,Tuesday,2,2012,Spring,212
2012-02-07,21,Tuesday,2,2012,Spring,190
2012-02-07,22,Tuesday,2,2012,Spring,118
2012-02-07,23,Tuesday,2,2012,Spring,51
2012-02-08,0,Wednesday,2,2012,Spring,23
2012-02-08,1,Wednesday,2,2012,Spring,10
2012-02-08,2,Wednesday,2,2012,Spring,1
2012-02-08,3,Wednesday,2,2012,Spring,1
2012-02-08,4,Wednesday,2,2012,Spring,1
2012-02-08,5,Wednesday,2,2012,Spring,20
2012-02-08,6,Wednesday,2,2012,Spring,98
2012-02-08,7,Wednesday,2,2012,Spring,281
2012-02-08,8,Wednesday,2,2012,Spring,508
2012-02-08,9,Wednesday,2,2012,Spring,253
2012-02-08,10,Wednesday,2,2012,Spring,108
2012-02-08,11,Wednesday,2,2012,Spring,102
2012-02-08,12,Wednesday,2,2012,Spring,138
2012-02-08,13,Wednesday,2,2012,Spring,126
2012-02-08,14,Wednesday,2,2012,Spring,108
2012-02-08,15,Wednesday,2,2012,Spring,54
2012-02-08,16,Wednesday,2,2012,Spring,75
2012-02-08,17,Wednesday,2,2012,Spring,155
2012-02-08,18,Wednesday,2,2012,Spring,167
2012-02-08,19,Wednesday,2,2012,Spring,161
2012-02-08,20,Wednesday,2,2012,Spring,125
2012-02-08,21,Wednesday,2,2012,Spring,129
2012-02-08,22,Wednesday,2,2012,Spring,98
2012-02-08,23,Wednesday,2,2012,Spring,60
2012-02-09,0,Thursday,2,2012,Spring,26
2012-02-09,1,Thursday,2,2012,Spring,12
2012-02-09,2,Thursday,2,2012,Spring,2
2012-02-09,3,Thursday,2,2012,Spring,4
2012-02-09,4,Thursday,2,2012,Spring,1
2012-02-09,5,Thursday,2,2012,Spring,18
2012-02-09,6,Thursday,2,2012,Spring,76
2012-02-09,7,Thursday,2,2012,Spring,267
2012-02-09,8,Thursday,2,2012,Spring,484
2012-02-09,9,Thursday,2,2012,Spring,238
2012-02-09,10,Thursday,2,2012,Spring,97
2012-02-09,11,Thursday,2,2012,Spring,99
2012-02-09,12,Thursday,2,2012,Spring,158
2012-02-09,13,Thursday,2,2012,Spring,154
2012-02-09,14,Thursday,2,2012,Spring,144
2012-02-09,15,Thursday,2,2012,Spring,134
2012-02-09,16,Thursday,2,2012,Spring,238
2012-02-09,17,Thursday,2,2012,Spring,399
2012-02-09,18,Thursday,2,2012,Spring,417
2012-02-09,19,Thursday,2,2012,Spring,295
2012-02-09,20,Thursday,2,2012,Spring,199
2012-02-09,21,Thursday,2,2012,Spring,177
2012-02-09,22,Thursday,2,2012,Spring,107
2012-02-09,23,Thursday,2,2012,Spring,84
2012-02-10,0,Friday,2,2012,Spring,43
2012-02-10,1,Friday,2,2012,Spring,13
2012-02-10,2,Friday,2,2012,Spring,16
2012-02-10,3,Friday,2,2012,Spring,5
2012-02-10,4,Friday,2,2012,Spring,2
2012-02-10,5,Friday,2,2012,Spring,17
2012-02-10,6,Friday,2,2012,Spring,64
2012-02-10,7,Friday,2,2012,Spring,230
2012-02-10,8,Friday,2,2012,Spring,448
2012-02-10,9,Friday,2,2012,Spring,275
2012-02-10,10,Friday,2,2012,Spring,124
2012-02-10,11,Friday,2,2012,Spring,153
2012-02-10,12,Friday,2,2012,Spring,176
2012-02-10,13,Friday,2,2012,Spring,192
2012-02-10,14,Friday,2,2012,Spring,146
2012-02-10,15,Friday,2,2012,Spring,191
2012-02-10,16,Friday,2,2012,Spring,268
2012-02-10,17,Friday,2,2012,Spring,396
2012-02-10,18,Friday,2,2012,Spring,359
2012-02-10,19,Friday,2,2012,Spring,262
2012-02-10,20,Friday,2,2012,Spring,151
2012-02-10,21,Friday,2,2012,Spring,122
2012-02-10,22,Friday,2,2012,Spring,113
2012-02-10,23,Friday,2,2012,Spring,65
2012-02-11,0,Saturday,2,2012,Spring,53
2012-02-11,1,Saturday,2,2012,Spring,45
2012-02-11,2,Saturday,2,2012,Spring,26
2012-02-11,3,Saturday,2,2012,Spring,9
2012-02-11,4,Saturday,2,2012,Spring,4
2012-02-11,5,Saturday,2,2012,Spring,2
2012-02-11,6,Saturday,2,2012,Spring,9
2012-02-11,7,Saturday,2,2012,Spring,19
2012-02-11,8,Saturday,2,2012,Spring,78
2012-02-11,9,Saturday,2,2012,Spring,90
2012-02-11,10,Saturday,2,2012,Spring,166
2012-02-11,11,Saturday,2,2012,Spring,183
2012-02-11,12,Saturday,2,2012,Spring,221
2012-02-11,13,Saturday,2,2012,Spring,235
2012-02-11,14,Saturday,2,2012,Spring,243
2012-02-11,15,Saturday,2,2012,Spring,124
2012-02-11,16,Saturday,2,2012,Spring,146
2012-02-11,17,Saturday,2,2012,Spring,144
2012-02-11,18,Saturday,2,2012,Spring,108
2012-02-11,19,Saturday,2,2012,Spring,87
2012-02-11,20,Saturday,2,2012,Spring,63
2012-02-11,21,Saturday,2,2012,Spring,48
2012-02-11,22,Saturday,2,2012,Spring,46
2012-02-11,23,Saturday,2,2012,Spring,20
2012-02-12,0,Sunday,2,2012,Spring,21
2012-02-12,1,Sunday,2,2012,Spring,24
2012-02-12,2,Sunday,2,2012,Spring,27
2012-02-12,3,Sunday,2,2012,Spring,14
2012-02-12,4,Sunday,2,2012,Spring,1
2012-02-12,5,Sunday,2,2012,Spring,3
2012-02-12,6,Sunday,2,2012,Spring,2
2012-02-12,7,Sunday,2,2012,Spring,18
2012-02-12,8,Sunday,2,2012,Spring,26
2012-02-12,9,Sunday,2,2012,Spring,63
2012-02-12,10,Sunday,2,2012,Spring,91
2012-02-12,11,Sunday,2,2012,Spring,124
2012-02-12,12,Sunday,2,2012,Spring,140
2012-02-12,13,Sunday,2,2012,Spring,138
2012-02-12,14,Sunday,2,2012,Spring,111
2012-02-12,15,Sunday,2,2012,Spring,155
2012-02-12,16,Sunday,2,2012,Spring,164
2012-02-12,17,Sunday,2,2012,Spring,87
2012-02-12,18,Sunday,2,2012,Spring,96
2012-02-12,19,Sunday,2,2012,Spring,80
2012-02-12,20,Sunday,2,2012,Spring,57
2012-02-12,21,Sunday,2,2012,Spring,36
2012-02-12,22,Sunday,2,2012,Spring,28
2012-02-12,23,Sunday,2,2012,Spring,23
2012-02-13,0,Monday,2,2012,Spring,9
2012-02-13,1,Monday,2,2012,Spring,6
2012-02-13,2,Monday,2,2012,Spring,4
2012-02-13,3,Monday,2,2012,Spring,1
2012-02-13,4,Monday,2,2012,Spring,2
2012-02-13,5,Monday,2,2012,Spring,17
2012-02-13,6,Monday,2,2012,Spring,72
2012-02-13,7,Monday,2,2012,Spring,195
2012-02-13,8,Monday,2,2012,Spring,417
2012-02-13,9,Monday,2,2012,Spring,205
2012-02-13,10,Monday,2,2012,Spring,71
2012-02-13,11,Monday,2,2012,Spring,90
2012-02-13,12,Monday,2,2012,Spring,118
2012-02-13,13,Monday,2,2012,Spring,140
2012-02-13,14,Monday,2,2012,Spring,135
2012-02-13,15,Monday,2,2012,Spring,155
2012-02-13,16,Monday,2,2012,Spring,211
2012-02-13,17,Monday,2,2012,Spring,407
2012-02-13,18,Monday,2,2012,Spring,405
2012-02-13,19,Monday,2,2012,Spring,263
2012-02-13,20,Monday,2,2012,Spring,214
2012-02-13,21,Monday,2,2012,Spring,147
2012-02-13,22,Monday,2,2012,Spring,102
2012-02-13,23,Monday,2,2012,Spring,36
2012-02-14,0,Tuesday,2,2012,Spring,14
2012-02-14,1,Tuesday,2,2012,Spring,6
2012-02-14,2,Tuesday,2,2012,Spring,3
2012-02-14,3,Tuesday,2,2012,Spring,3
2012-02-14,4,Tuesday,2,2012,Spring,2
2012-02-14,5,Tuesday,2,2012,Spring,22
2012-02-14,6,Tuesday,2,2012,Spring,90
2012-02-14,7,Tuesday,2,2012,Spring,280
2012-02-14,8,Tuesday,2,2012,Spring,513
2012-02-14,9,Tuesday,2,2012,Spring,262
2012-02-14,10,Tuesday,2,2012,Spring,98
2012-02-14,11,Tuesday,2,2012,Spring,112
2012-02-14,12,Tuesday,2,2012,Spring,172
2012-02-14,13,Tuesday,2,2012,Spring,173
2012-02-14,14,Tuesday,2,2012,Spring,124
2012-02-14,15,Tuesday,2,2012,Spring,145
2012-02-14,16,Tuesday,2,2012,Spring,266
2012-02-14,17,Tuesday,2,2012,Spring,523
2012-02-14,18,Tuesday,2,2012,Spring,406
2012-02-14,19,Tuesday,2,2012,Spring,281
2012-02-14,20,Tuesday,2,2012,Spring,184
2012-02-14,21,Tuesday,2,2012,Spring,109
2012-02-14,22,Tuesday,2,2012,Spring,77
2012-02-14,23,Tuesday,2,2012,Spring,57
2012-02-15,0,Wednesday,2,2012,Spring,22
2012-02-15,1,Wednesday,2,2012,Spring,5
2012-02-15,2,Wednesday,2,2012,Spring,4
2012-02-15,3,Wednesday,2,2012,Spring,3
2012-02-15,4,Wednesday,2,2012,Spring,1
2012-02-15,5,Wednesday,2,2012,Spring,25
2012-02-15,6,Wednesday,2,2012,Spring,95
2012-02-15,7,Wednesday,2,2012,Spring,321
2012-02-15,8,Wednesday,2,2012,Spring,515
2012-02-15,9,Wednesday,2,2012,Spring,231
2012-02-15,10,Wednesday,2,2012,Spring,120
2012-02-15,11,Wednesday,2,2012,Spring,138
2012-02-15,12,Wednesday,2,2012,Spring,163
2012-02-15,13,Wednesday,2,2012,Spring,170
2012-02-15,14,Wednesday,2,2012,Spring,134
2012-02-15,15,Wednesday,2,2012,Spring,171
2012-02-15,16,Wednesday,2,2012,Spring,231
2012-02-15,17,Wednesday,2,2012,Spring,487
2012-02-15,18,Wednesday,2,2012,Spring,468
2012-02-15,19,Wednesday,2,2012,Spring,311
2012-02-15,20,Wednesday,2,2012,Spring,211
2012-02-15,21,Wednesday,2,2012,Spring,178
2012-02-15,22,Wednesday,2,2012,Spring,107
2012-02-15,23,Wednesday,2,2012,Spring,58
2012-02-16,0,Thursday,2,2012,Spring,23
2012-02-16,1,Thursday,2,2012,Spring,5
2012-02-16,2,Thursday,2,2012,Spring,7
2012-02-16,3,Thursday,2,2012,Spring,1
2012-02-16,4,Thursday,2,2012,Spring,3
2012-02-16,5,Thursday,2,2012,Spring,20
2012-02-16,6,Thursday,2,2012,Spring,87
2012-02-16,7,Thursday,2,2012,Spring,288
2012-02-16,8,Thursday,2,2012,Spring,498
2012-02-16,9,Thursday,2,2012,Spring,202
2012-02-16,10,Thursday,2,2012,Spring,44
2012-02-16,11,Thursday,2,2012,Spring,71
2012-02-16,12,Thursday,2,2012,Spring,45
2012-02-16,13,Thursday,2,2012,Spring,64
2012-02-16,14,Thursday,2,2012,Spring,31
2012-02-16,15,Thursday,2,2012,Spring,53
2012-02-16,16,Thursday,2,2012,Spring,118
2012-02-16,17,Thursday,2,2012,Spring,289
2012-02-16,18,Thursday,2,2012,Spring,353
2012-02-16,19,Thursday,2,2012,Spring,258
2012-02-16,20,Thursday,2,2012,Spring,216
2012-02-16,21,Thursday,2,2012,Spring,145
2012-02-16,22,Thursday,2,2012,Spring,111
2012-02-16,23,Thursday,2,2012,Spring,73
2012-02-17,0,Friday,2,2012,Spring,34
2012-02-17,1,Friday,2,2012,Spring,18
2012-02-17,2,Friday,2,2012,Spring,12
2012-02-17,3,Friday,2,2012,Spring,1
2012-02-17,4,Friday,2,2012,Spring,1
2012-02-17,5,Friday,2,2012,Spring,16
2012-02-17,6,Friday,2,2012,Spring,71
2012-02-17,7,Friday,2,2012,Spring,226
2012-02-17,8,Friday,2,2012,Spring,520
2012-02-17,9,Friday,2,2012,Spring,283
2012-02-17,10,Friday,2,2012,Spring,116
2012-02-17,11,Friday,2,2012,Spring,142
2012-02-17,12,Friday,2,2012,Spring,198
2012-02-17,13,Friday,2,2012,Spring,205
2012-02-17,14,Friday,2,2012,Spring,170
2012-02-17,15,Friday,2,2012,Spring,221
2012-02-17,16,Friday,2,2012,Spring,307
2012-02-17,17,Friday,2,2012,Spring,465
2012-02-17,18,Friday,2,2012,Spring,377
2012-02-17,19,Friday,2,2012,Spring,282
2012-02-17,20,Friday,2,2012,Spring,171
2012-02-17,21,Friday,2,2012,Spring,129
2012-02-17,22,Friday,2,2012,Spring,107
2012-02-17,23,Friday,2,2012,Spring,82
2012-02-18,0,Saturday,2,2012,Spring,86
2012-02-18,1,Saturday,2,2012,Spring,45
2012-02-18,2,Saturday,2,2012,Spring,45
2012-02-18,3,Saturday,2,2012,Spring,18
2012-02-18,4,Saturday,2,2012,Spring,7
2012-02-18,5,Saturday,2,2012,Spring,1
2012-02-18,6,Saturday,2,2012,Spring,9
2012-02-18,7,Saturday,2,2012,Spring,41
2012-02-18,8,Saturday,2,2012,Spring,102
2012-02-18,9,Saturday,2,2012,Spring,138
2012-02-18,10,Saturday,2,2012,Spring,205
2012-02-18,11,Saturday,2,2012,Spring,286
2012-02-18,12,Saturday,2,2012,Spring,369
2012-02-18,13,Saturday,2,2012,Spring,384
2012-02-18,14,Saturday,2,2012,Spring,427
2012-02-18,15,Saturday,2,2012,Spring,499
2012-02-18,16,Saturday,2,2012,Spring,404
2012-02-18,17,Saturday,2,2012,Spring,364
2012-02-18,18,Saturday,2,2012,Spring,246
2012-02-18,19,Saturday,2,2012,Spring,188
2012-02-18,20,Saturday,2,2012,Spring,148
2012-02-18,21,Saturday,2,2012,Spring,114
2012-02-18,22,Saturday,2,2012,Spring,118
2012-02-18,23,Saturday,2,2012,Spring,74
2012-02-19,0,Sunday,2,2012,Spring,74
2012-02-19,1,Sunday,2,2012,Spring,72
2012-02-19,2,Sunday,2,2012,Spring,48
2012-02-19,3,Sunday,2,2012,Spring,15
2012-02-19,4,Sunday,2,2012,Spring,3
2012-02-19,5,Sunday,2,2012,Spring,2
2012-02-19,6,Sunday,2,2012,Spring,5
2012-02-19,7,Sunday,2,2012,Spring,14
2012-02-19,8,Sunday,2,2012,Spring,56
2012-02-19,9,Sunday,2,2012,Spring,93
2012-02-19,10,Sunday,2,2012,Spring,191
2012-02-19,11,Sunday,2,2012,Spring,226
2012-02-19,12,Sunday,2,2012,Spring,255
2012-02-19,13,Sunday,2,2012,Spring,261
2012-02-19,14,Sunday,2,2012,Spring,237
2012-02-19,15,Sunday,2,2012,Spring,253
2012-02-19,16,Sunday,2,2012,Spring,212
2012-02-19,17,Sunday,2,2012,Spring,157
2012-02-19,18,Sunday,2,2012,Spring,167
2012-02-19,19,Sunday,2,2012,Spring,119
2012-02-19,20,Sunday,2,2012,Spring,103
2012-02-19,21,Sunday,2,2012,Spring,36
2012-02-19,22,Sunday,2,2012,Spring,55
2012-02-19,23,Sunday,2,2012,Spring,35
2012-02-20,0,Monday,2,2012,Spring,41
2012-02-20,1,Monday,2,2012,Spring,15
2012-02-20,2,Monday,2,2012,Spring,20
2012-02-20,3,Monday,2,2012,Spring,8
2012-02-20,5,Monday,2,2012,Spring,6
2012-02-20,6,Monday,2,2012,Spring,10
2012-02-20,7,Monday,2,2012,Spring,44
2012-02-20,8,Monday,2,2012,Spring,120
2012-02-20,9,Monday,2,2012,Spring,110
2012-02-20,10,Monday,2,2012,Spring,143
2012-02-20,11,Monday,2,2012,Spring,208
2012-02-20,12,Monday,2,2012,Spring,281
2012-02-20,13,Monday,2,2012,Spring,312
2012-02-20,14,Monday,2,2012,Spring,263
2012-02-20,15,Monday,2,2012,Spring,289
2012-02-20,16,Monday,2,2012,Spring,280
2012-02-20,17,Monday,2,2012,Spring,253
2012-02-20,18,Monday,2,2012,Spring,242
2012-02-20,19,Monday,2,2012,Spring,172
2012-02-20,20,Monday,2,2012,Spring,126
2012-02-20,21,Monday,2,2012,Spring,98
2012-02-20,22,Monday,2,2012,Spring,62
2012-02-20,23,Monday,2,2012,Spring,26
2012-02-21,0,Tuesday,2,2012,Spring,12
2012-02-21,1,Tuesday,2,2012,Spring,7
2012-02-21,2,Tuesday,2,2012,Spring,3
2012-02-21,4,Tuesday,2,2012,Spring,2
2012-02-21,5,Tuesday,2,2012,Spring,15
2012-02-21,6,Tuesday,2,2012,Spring,86
2012-02-21,7,Tuesday,2,2012,Spring,279
2012-02-21,8,Tuesday,2,2012,Spring,464
2012-02-21,9,Tuesday,2,2012,Spring,217
2012-02-21,10,Tuesday,2,2012,Spring,85
2012-02-21,11,Tuesday,2,2012,Spring,86
2012-02-21,12,Tuesday,2,2012,Spring,163
2012-02-21,13,Tuesday,2,2012,Spring,131
2012-02-21,14,Tuesday,2,2012,Spring,124
2012-02-21,15,Tuesday,2,2012,Spring,160
2012-02-21,16,Tuesday,2,2012,Spring,254
2012-02-21,17,Tuesday,2,2012,Spring,432
2012-02-21,18,Tuesday,2,2012,Spring,425
2012-02-21,19,Tuesday,2,2012,Spring,304
2012-02-21,20,Tuesday,2,2012,Spring,227
2012-02-21,21,Tuesday,2,2012,Spring,154
2012-02-21,22,Tuesday,2,2012,Spring,100
2012-02-21,23,Tuesday,2,2012,Spring,47
2012-02-22,0,Wednesday,2,2012,Spring,24
2012-02-22,1,Wednesday,2,2012,Spring,7
2012-02-22,2,Wednesday,2,2012,Spring,6
2012-02-22,3,Wednesday,2,2012,Spring,4
2012-02-22,4,Wednesday,2,2012,Spring,2
2012-02-22,5,Wednesday,2,2012,Spring,30
2012-02-22,6,Wednesday,2,2012,Spring,90
2012-02-22,7,Wednesday,2,2012,Spring,302
2012-02-22,8,Wednesday,2,2012,Spring,576
2012-02-22,9,Wednesday,2,2012,Spring,252
2012-02-22,10,Wednesday,2,2012,Spring,139
2012-02-22,11,Wednesday,2,2012,Spring,171
2012-02-22,12,Wednesday,2,2012,Spring,207
2012-02-22,13,Wednesday,2,2012,Spring,190
2012-02-22,14,Wednesday,2,2012,Spring,177
2012-02-22,15,Wednesday,2,2012,Spring,195
2012-02-22,16,Wednesday,2,2012,Spring,298
2012-02-22,17,Wednesday,2,2012,Spring,529
2012-02-22,18,Wednesday,2,2012,Spring,525
2012-02-22,19,Wednesday,2,2012,Spring,327
2012-02-22,20,Wednesday,2,2012,Spring,274
2012-02-22,21,Wednesday,2,2012,Spring,239
2012-02-22,22,Wednesday,2,2012,Spring,147
2012-02-22,23,Wednesday,2,2012,Spring,62
2012-02-23,0,Thursday,2,2012,Spring,42
2012-02-23,1,Thursday,2,2012,Spring,15
2012-02-23,2,Thursday,2,2012,Spring,9
2012-02-23,3,Thursday,2,2012,Spring,6
2012-02-23,4,Thursday,2,2012,Spring,1
2012-02-23,5,Thursday,2,2012,Spring,32
2012-02-23,6,Thursday,2,2012,Spring,91
2012-02-23,7,Thursday,2,2012,Spring,326
2012-02-23,8,Thursday,2,2012,Spring,560
2012-02-23,9,Thursday,2,2012,Spring,242
2012-02-23,10,Thursday,2,2012,Spring,148
2012-02-23,11,Thursday,2,2012,Spring,182
2012-02-23,12,Thursday,2,2012,Spring,224
2012-02-23,13,Thursday,2,2012,Spring,218
2012-02-23,14,Thursday,2,2012,Spring,192
2012-02-23,15,Thursday,2,2012,Spring,217
2012-02-23,16,Thursday,2,2012,Spring,343
2012-02-23,17,Thursday,2,2012,Spring,610
2012-02-23,18,Thursday,2,2012,Spring,522
2012-02-23,19,Thursday,2,2012,Spring,369
2012-02-23,20,Thursday,2,2012,Spring,269
2012-02-23,21,Thursday,2,2012,Spring,222
2012-02-23,22,Thursday,2,2012,Spring,137
2012-02-23,23,Thursday,2,2012,Spring,85
2012-02-24,0,Friday,2,2012,Spring,46
2012-02-24,1,Friday,2,2012,Spring,18
2012-02-24,2,Friday,2,2012,Spring,5
2012-02-24,3,Friday,2,2012,Spring,5
2012-02-24,4,Friday,2,2012,Spring,2
2012-02-24,5,Friday,2,2012,Spring,26
2012-02-24,6,Friday,2,2012,Spring,82
2012-02-24,7,Friday,2,2012,Spring,272
2012-02-24,8,Friday,2,2012,Spring,469
2012-02-24,9,Friday,2,2012,Spring,244
2012-02-24,10,Friday,2,2012,Spring,141
2012-02-24,11,Friday,2,2012,Spring,163
2012-02-24,12,Friday,2,2012,Spring,228
2012-02-24,13,Friday,2,2012,Spring,183
2012-02-24,14,Friday,2,2012,Spring,31
2012-02-24,15,Friday,2,2012,Spring,94
2012-02-24,16,Friday,2,2012,Spring,178
2012-02-24,17,Friday,2,2012,Spring,256
2012-02-24,18,Friday,2,2012,Spring,300
2012-02-24,19,Friday,2,2012,Spring,233
2012-02-24,20,Friday,2,2012,Spring,167
2012-02-24,21,Friday,2,2012,Spring,152
2012-02-24,22,Friday,2,2012,Spring,106
2012-02-24,23,Friday,2,2012,Spring,86
2012-02-25,0,Saturday,2,2012,Spring,61
2012-02-25,1,Saturday,2,2012,Spring,46
2012-02-25,2,Saturday,2,2012,Spring,38
2012-02-25,3,Saturday,2,2012,Spring,7
2012-02-25,4,Saturday,2,2012,Spring,2
2012-02-25,5,Saturday,2,2012,Spring,3
2012-02-25,6,Saturday,2,2012,Spring,13
2012-02-25,7,Saturday,2,2012,Spring,23
2012-02-25,8,Saturday,2,2012,Spring,93
2012-02-25,9,Saturday,2,2012,Spring,122
2012-02-25,10,Saturday,2,2012,Spring,183
2012-02-25,11,Saturday,2,2012,Spring,210
2012-02-25,12,Saturday,2,2012,Spring,258
2012-02-25,13,Saturday,2,2012,Spring,226
2012-02-25,14,Saturday,2,2012,Spring,216
2012-02-25,15,Saturday,2,2012,Spring,232
2012-02-25,16,Saturday,2,2012,Spring,195
2012-02-25,17,Saturday,2,2012,Spring,159
2012-02-25,18,Saturday,2,2012,Spring,133
2012-02-25,19,Saturday,2,2012,Spring,149
2012-02-25,20,Saturday,2,2012,Spring,105
2012-02-25,21,Saturday,2,2012,Spring,85
2012-02-25,22,Saturday,2,2012,Spring,82
2012-02-25,23,Saturday,2,2012,Spring,91
2012-02-26,0,Sunday,2,2012,Spring,70
2012-02-26,1,Sunday,2,2012,Spring,55
2012-02-26,2,Sunday,2,2012,Spring,42
2012-02-26,3,Sunday,2,2012,Spring,21
2012-02-26,4,Sunday,2,2012,Spring,6
2012-02-26,5,Sunday,2,2012,Spring,5
2012-02-26,6,Sunday,2,2012,Spring,2
2012-02-26,7,Sunday,2,2012,Spring,22
2012-02-26,8,Sunday,2,2012,Spring,59
2012-02-26,9,Sunday,2,2012,Spring,87
2012-02-26,10,Sunday,2,2012,Spring,188
2012-02-26,11,Sunday,2,2012,Spring,227
2012-02-26,12,Sunday,2,2012,Spring,305
2012-02-26,13,Sunday,2,2012,Spring,325
2012-02-26,14,Sunday,2,2012,Spring,331
2012-02-26,15,Sunday,2,2012,Spring,353
2012-02-26,16,Sunday,2,2012,Spring,339
2012-02-26,17,Sunday,2,2012,Spring,287
2012-02-26,18,Sunday,2,2012,Spring,216
2012-02-26,19,Sunday,2,2012,Spring,143
2012-02-26,20,Sunday,2,2012,Spring,88
2012-02-26,21,Sunday,2,2012,Spring,83
2012-02-26,22,Sunday,2,2012,Spring,71
2012-02-26,23,Sunday,2,2012,Spring,64
2012-02-27,0,Monday,2,2012,Spring,29
2012-02-27,1,Monday,2,2012,Spring,6
2012-02-27,2,Monday,2,2012,Spring,4
2012-02-27,3,Monday,2,2012,Spring,2
2012-02-27,4,Monday,2,2012,Spring,1
2012-02-27,5,Monday,2,2012,Spring,16
2012-02-27,6,Monday,2,2012,Spring,90
2012-02-27,7,Monday,2,2012,Spring,280
2012-02-27,8,Monday,2,2012,Spring,528
2012-02-27,9,Monday,2,2012,Spring,230
2012-02-27,10,Monday,2,2012,Spring,104
2012-02-27,11,Monday,2,2012,Spring,103
